Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Bubb-Humfryes, Julian",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Tyrian Club,Tyrian Club,1,2,2,Finished,6:02.400
"Elsegood, Ralph",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Tyrian Club,Tyrian Club,1,3,3,Finished,6:02.400
"Goldsack, Christopher",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Tyrian Club,Tyrian Club,1,4,Stroke,Finished,6:02.400
"Parnell, Nicholas",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,London RC,London RC,2,1,Bow,Finished,6:03.297
"Parnell, Dominic",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,London RC,London RC,2,2,2,Finished,6:03.297
"Cummings, Matthew",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,London RC,London RC,2,3,3,Finished,6:03.297
"Morgan, Andrew",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,London RC,London RC,2,4,Stroke,Finished,6:03.297
"McGibbon, Tom",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Marlow RC,Marlow RC,3,1,Bow,Finished,6:03.431
"Gost, Sam",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Marlow RC,Marlow RC,3,2,2,Finished,6:03.431
"Tipney, Daniel Jonathon",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Marlow RC,Marlow RC,3,3,3,Finished,6:03.431
"Tipney, Ben",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Marlow RC,Marlow RC,3,4,Stroke,Finished,6:03.431
"Boddington, Daniel",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,4,1,Bow,Finished,6:04.300
"Turner, Jason",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,4,2,2,Finished,6:04.300
"Manning, Laurence",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,4,3,3,Finished,6:04.300
"Hanson, James",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,4,4,Stroke,Finished,6:04.300
"Saunders, Jamie",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Petone RC (NZ),Petone RC (NZ),5,1,Bow,Finished,6:04.523
"Cade, Edward",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Petone RC (NZ),Petone RC (NZ),5,2,2,Finished,6:04.523
"O Reilly, Patrick",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Petone RC (NZ),Petone RC (NZ),5,3,3,Finished,6:04.523
"O Reilly, Troy",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Petone RC (NZ),Petone RC (NZ),5,4,Stroke,Finished,6:04.523
"Walsh, Conor",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,6,1,Bow,Finished,6:05.260
"Agass, Sam",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,6,2,2,Finished,6:05.260
"Kolodseike, Oliver",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,6,3,3,Finished,6:05.260
"Graham, James",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,6,4,Stroke,Finished,6:05.260
"Evangelidis, Alexander",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,7,1,Bow,Finished,6:05.297
"Gray, Kenneth",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,7,2,2,Finished,6:05.297
"Okon, Jon",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,7,3,3,Finished,6:05.297
"Watkins, Alex",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,7,4,Stroke,Finished,6:05.297
"Harte, Henry",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Royal Chester,Royal Chester,8,1,Bow,Finished,6:08.898
"Fletcher-Hunt, Joseph",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Royal Chester,Royal Chester,8,2,2,Finished,6:08.898
"Dean, Peter",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Royal Chester,Royal Chester,8,3,3,Finished,6:08.898
"McGarva, Henry William",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Royal Chester,Royal Chester,8,4,Stroke,Finished,6:08.898
"Hutchinson, Thomas",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Tyne RC,Tyne RC,9,1,Bow,Finished,6:12.969
"Stuart, Sam",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Tyne RC,Tyne RC,9,2,2,Finished,6:12.969
"Cleeve, Andrew J",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Tyne RC,Tyne RC,9,3,3,Finished,6:12.969
"MacBride, Julian",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Tyne RC,Tyne RC,9,4,Stroke,Finished,6:12.969
"Beech, Chris",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Worcester RC,Worcester RC,10,1,Bow,Finished,6:16.530
"Pain, Ashley",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Worcester RC,Worcester RC,10,2,2,Finished,6:16.530
"Woodman, Timothy",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Worcester RC,Worcester RC,10,3,3,Finished,6:16.530
"Bradley, Damien",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Worcester RC,Worcester RC,10,4,Stroke,Finished,6:16.530
"Thurston, Charles",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Griffen BC,Griffen BC,11,1,Bow,Finished,6:22.058
"Wiggins, Luke",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Griffen BC,Griffen BC,11,2,2,Finished,6:22.058
"Lambe, Henry",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Griffen BC,Griffen BC,11,3,3,Finished,6:22.058
"Shalders, Henry",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Griffen BC,Griffen BC,11,4,Stroke,Finished,6:22.058
"Briggs, William",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Tyne United,Tyne United,12,1,Bow,Finished,6:26.921
"Burkinshaw, Oliver",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Tyne United,Tyne United,12,2,2,Finished,6:26.921
"Jones, Alex",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Tyne United,Tyne United,12,3,3,Finished,6:26.921
"Wilkinson, Jack",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Tyne United,Tyne United,12,4,Stroke,Finished,6:26.921
"Barford, Liam",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Northampton RC,Northampton RC,13,1,Bow,Finished,6:31.366
"Moran, Lewis",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Northampton RC,Northampton RC,13,2,2,Finished,6:31.366
"Williams, Henry",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Northampton RC,Northampton RC,13,3,3,Finished,6:31.366
"Japp, Will",SEN.4-,6/20/2015,8:46 AM,Time Trial,TT 1,Northampton RC,Northampton RC,13,4,Stroke,Finished,6:31.366
"Webb, Christopher",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Sunderland City,Sunderland City,0,1,Bow,DNS,
"Anderson, Jacob",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Sunderland City,Sunderland City,0,2,Stroke,DNS,
"Boyes, Peter",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Nottingham Univ,Nottingham Univ,1,1,Bow,Finished,6:47.015
"Aldridge, William",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Nottingham Univ,Nottingham Univ,1,2,Stroke,Finished,6:47.015
"Simpson, Hugh",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Radley Mariners,Radley Mariners,2,1,Bow,Finished,6:53.335
"George, Alexander",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Radley Mariners,Radley Mariners,2,2,Stroke,Finished,6:53.335
"Walton, Tom",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Plymouth Univ,Plymouth Univ,3,1,Bow,Finished,6:54.326
"Verdon, George",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Plymouth Univ,Plymouth Univ,3,2,Stroke,Finished,6:54.326
"Brinker, Mirko",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Sons of the Thames,Sons of the Thames,4,1,Bow,Finished,6:55.679
"Reynolds, Peter",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Sons of the Thames,Sons of the Thames,4,2,Stroke,Finished,6:55.679
"Price, Barnaby",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Cambridge City RC,Cambridge City RC,5,1,Bow,Finished,7:24.397
"Redman, Ben",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Cambridge City RC,Cambridge City RC,5,2,Stroke,Finished,7:24.397
"De Groot, Bart Laurent",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Cygnet RC,Cygnet RC,6,1,Bow,Finished,7:25.431
"Hunter, Gavin",SEN.2-,6/20/2015,8:51 AM,Time Trial,TT 1,Cygnet RC,Cygnet RC,6,2,Stroke,Finished,7:25.431
"Marsh, Hugo",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Edwards Sch,St Edwards Sch,0,0,Coxswain,DNS,
"Singfield, Rupert",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Edwards Sch,St Edwards Sch,0,1,Bow,DNS,
"Von Hannover, Oscar",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Edwards Sch,St Edwards Sch,0,2,2,DNS,
"Gosling, Charles",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Edwards Sch,St Edwards Sch,0,3,3,DNS,
"Mitchell, Albert",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Edwards Sch,St Edwards Sch,0,4,4,DNS,
"Willcox, David",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Edwards Sch,St Edwards Sch,0,5,5,DNS,
"Hamilton-Peach, Sam",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Edwards Sch,St Edwards Sch,0,6,6,DNS,
"Reilly, Hugh",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Edwards Sch,St Edwards Sch,0,7,7,DNS,
"Gillingham, Samuel",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Edwards Sch,St Edwards Sch,0,8,Stroke,DNS,
"Dooling, Sean",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Boston Coll HS (USA),Boston Coll HS (USA),1,0,Coxswain,Finished,5:42.717
"Evitts, Jack",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Boston Coll HS (USA),Boston Coll HS (USA),1,1,Bow,Finished,5:42.717
"Robinson, Ryan",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Boston Coll HS (USA),Boston Coll HS (USA),1,2,2,Finished,5:42.717
"Hively, Alexander",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Boston Coll HS (USA),Boston Coll HS (USA),1,3,3,Finished,5:42.717
"Bleckley, Harrsion",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Boston Coll HS (USA),Boston Coll HS (USA),1,4,4,Finished,5:42.717
"Cartwright, Addison",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Boston Coll HS (USA),Boston Coll HS (USA),1,5,5,Finished,5:42.717
"Marx, Ian",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Boston Coll HS (USA),Boston Coll HS (USA),1,6,6,Finished,5:42.717
"Tedeschi, Christopher",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Boston Coll HS (USA),Boston Coll HS (USA),1,7,7,Finished,5:42.717
"McGowan, Thomas",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Boston Coll HS (USA),Boston Coll HS (USA),1,8,Stroke,Finished,5:42.717
"Saigau, Vlad",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,2,0,Coxswain,Finished,5:43.082
"Jacquemot, Alfred",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,2,1,Bow,Finished,5:43.082
"Hughes, Marco",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,2,2,2,Finished,5:43.082
"Gething, Harry",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,2,3,3,Finished,5:43.082
"Woodward-Fisher, Bertie",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,2,4,4,Finished,5:43.082
"Benzecry, Sebastian",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,2,5,5,Finished,5:43.082
"Davidson, Frederick",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,2,6,6,Finished,5:43.082
"Ambler, David",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,2,7,7,Finished,5:43.082
"Doyle, Arthur",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,2,8,Stroke,Finished,5:43.082
"Wilson, Joe",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Edinburgh Univ BC,Edinburgh Univ BC,3,0,Coxswain,Finished,5:43.252
"Ulverstad, Oskar",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Edinburgh Univ BC,Edinburgh Univ BC,3,1,Bow,Finished,5:43.252
"Stanski, Karol",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Edinburgh Univ BC,Edinburgh Univ BC,3,2,2,Finished,5:43.252
"Duffy, David",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Edinburgh Univ BC,Edinburgh Univ BC,3,3,3,Finished,5:43.252
"Broadhurst, Edward",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Edinburgh Univ BC,Edinburgh Univ BC,3,4,4,Finished,5:43.252
"Hall, Robert",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Edinburgh Univ BC,Edinburgh Univ BC,3,5,5,Finished,5:43.252
"Sales, Ben",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Edinburgh Univ BC,Edinburgh Univ BC,3,6,6,Finished,5:43.252
"Horrocks, William",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Edinburgh Univ BC,Edinburgh Univ BC,3,7,7,Finished,5:43.252
"Urquhart, Ross",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Edinburgh Univ BC,Edinburgh Univ BC,3,8,Stroke,Finished,5:43.252
"Willetts, Eleanor",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Molesey BC,Molesey BC,4,0,Coxswain,Finished,5:43.361
"Stewart, Will",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Molesey BC,Molesey BC,4,1,Bow,Finished,5:43.361
"Ayres, Oliver",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Molesey BC,Molesey BC,4,2,2,Finished,5:43.361
"Johnston, William",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Molesey BC,Molesey BC,4,3,3,Finished,5:43.361
"Thorpe, Lewis",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Molesey BC,Molesey BC,4,4,4,Finished,5:43.361
"Sherry, Robert",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Molesey BC,Molesey BC,4,5,5,Finished,5:43.361
"Broadest, Jonathan",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Molesey BC,Molesey BC,4,6,6,Finished,5:43.361
"Elton, Philip",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Molesey BC,Molesey BC,4,7,7,Finished,5:43.361
"Gowland, Luke",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Molesey BC,Molesey BC,4,8,Stroke,Finished,5:43.361
"Fish, Tara",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,The Lawrenceville School (USA),The Lawrenceville School (USA),5,0,Coxswain,Finished,5:44.527
"Fram, Kyle",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,The Lawrenceville School (USA),The Lawrenceville School (USA),5,1,Bow,Finished,5:44.527
"Malle, Olivier",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,The Lawrenceville School (USA),The Lawrenceville School (USA),5,2,2,Finished,5:44.527
"Pratt, James",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,The Lawrenceville School (USA),The Lawrenceville School (USA),5,3,3,Finished,5:44.527
"Staunton, Conway",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,The Lawrenceville School (USA),The Lawrenceville School (USA),5,4,4,Finished,5:44.527
"Bischoff, Thomas",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,The Lawrenceville School (USA),The Lawrenceville School (USA),5,5,5,Finished,5:44.527
"Blackwood, Alex",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,The Lawrenceville School (USA),The Lawrenceville School (USA),5,6,6,Finished,5:44.527
"Gruber, Win",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,The Lawrenceville School (USA),The Lawrenceville School (USA),5,7,7,Finished,5:44.527
"Evans, Henry",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,The Lawrenceville School (USA),The Lawrenceville School (USA),5,8,Stroke,Finished,5:44.527
"Merrill, Chase",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Salisbury School (USA),Salisbury School (USA),6,0,Coxswain,Finished,5:44.945
"Pumphret, Timothy",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Salisbury School (USA),Salisbury School (USA),6,1,Bow,Finished,5:44.945
"Fousek, Peter",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Salisbury School (USA),Salisbury School (USA),6,2,2,Finished,5:44.945
"Cornelius, Ryan",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Salisbury School (USA),Salisbury School (USA),6,3,3,Finished,5:44.945
"Clough, Scott",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Salisbury School (USA),Salisbury School (USA),6,4,4,Finished,5:44.945
"Berkowitz, William",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Salisbury School (USA),Salisbury School (USA),6,5,5,Finished,5:44.945
"Ryan, Charlie",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Salisbury School (USA),Salisbury School (USA),6,6,6,Finished,5:44.945
"Smith, Torrance",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Salisbury School (USA),Salisbury School (USA),6,7,7,Finished,5:44.945
"Kaijima, Kento",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Salisbury School (USA),Salisbury School (USA),6,8,Stroke,Finished,5:44.945
"Conway, Eleanor-Jayne",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Thames RC,Thames RC,7,0,Coxswain,Finished,5:45.825
"Morris, Alex",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Thames RC,Thames RC,7,1,Bow,Finished,5:45.825
"Chapman, Ben",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Thames RC,Thames RC,7,2,2,Finished,5:45.825
"Rex, Graham",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Thames RC,Thames RC,7,3,3,Finished,5:45.825
"Webb, Adam",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Thames RC,Thames RC,7,4,4,Finished,5:45.825
"Bull, John",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Thames RC,Thames RC,7,5,5,Finished,5:45.825
"Furber, Samuel",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Thames RC,Thames RC,7,6,6,Finished,5:45.825
"Hickling, Daniel",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Thames RC,Thames RC,7,7,7,Finished,5:45.825
"Bouch, Charlie",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Thames RC,Thames RC,7,8,Stroke,Finished,5:45.825
"Tombs, Kristian",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Hampton Sch BC,Hampton Sch BC,8,0,Coxswain,Finished,5:46.542
"Jackson, Dominic",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Hampton Sch BC,Hampton Sch BC,8,1,Bow,Finished,5:46.542
"Hassan, Bryn",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Hampton Sch BC,Hampton Sch BC,8,2,2,Finished,5:46.542
"Owens, Lewis",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Hampton Sch BC,Hampton Sch BC,8,3,3,Finished,5:46.542
"Rhodes, Jack",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Hampton Sch BC,Hampton Sch BC,8,4,4,Finished,5:46.542
"Zahn, Christopher",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Hampton Sch BC,Hampton Sch BC,8,5,5,Finished,5:46.542
"Clausen, Jens",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Hampton Sch BC,Hampton Sch BC,8,6,6,Finished,5:46.542
"Wyborn, Louis",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Hampton Sch BC,Hampton Sch BC,8,7,7,Finished,5:46.542
"Long, Tom",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Hampton Sch BC,Hampton Sch BC,8,8,Stroke,Finished,5:46.542
"Thompson, Rohanne",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,9,0,Coxswain,Finished,5:46.553
"Price, J E N",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,9,1,Bow,Finished,5:46.553
"Grimwood, Geoffrey",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,9,2,2,Finished,5:46.553
"Schuster, Carlos",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,9,3,3,Finished,5:46.553
"Adams, James",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,9,4,4,Finished,5:46.553
"Lawrence, Mark",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,9,5,5,Finished,5:46.553
"Swanson, Callan",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,9,6,6,Finished,5:46.553
"Richardson, David",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,9,7,7,Finished,5:46.553
"Herreros-Symons, Ricardo",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,9,8,Stroke,Finished,5:46.553
"Sheehan, Ciara",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,London RC,London RC,10,0,Coxswain,Finished,5:47.493
"Wertheim, Luke",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,London RC,London RC,10,1,Bow,Finished,5:47.493
"Thomas, Sebastien",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,London RC,London RC,10,2,2,Finished,5:47.493
"Wall, James",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,London RC,London RC,10,3,3,Finished,5:47.493
"Bernard, Matthew",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,London RC,London RC,10,4,4,Finished,5:47.493
"Neeld, Thomas",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,London RC,London RC,10,5,5,Finished,5:47.493
"Lauber, Philip",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,London RC,London RC,10,6,6,Finished,5:47.493
"Norgate, Nicholas",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,London RC,London RC,10,7,7,Finished,5:47.493
"Anderson, Alfie",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,London RC,London RC,10,8,Stroke,Finished,5:47.493
"Goldberg, Sophie",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Hild & St Bede,St Hild & St Bede,11,0,Coxswain,Finished,5:47.928
"Girn, Roman",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Hild & St Bede,St Hild & St Bede,11,1,Bow,Finished,5:47.928
"Dicks, Michael",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Hild & St Bede,St Hild & St Bede,11,2,2,Finished,5:47.928
"Muehlbauer, Ferdinand",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Hild & St Bede,St Hild & St Bede,11,3,3,Finished,5:47.928
"Smith, Ben",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Hild & St Bede,St Hild & St Bede,11,4,4,Finished,5:47.928
"Gibbons, James",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Hild & St Bede,St Hild & St Bede,11,5,5,Finished,5:47.928
"Crawshaw, Hugh",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Hild & St Bede,St Hild & St Bede,11,6,6,Finished,5:47.928
"Wilkinson, John-Luke",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Hild & St Bede,St Hild & St Bede,11,7,7,Finished,5:47.928
"Gossage, Jamie",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,St Hild & St Bede,St Hild & St Bede,11,8,Stroke,Finished,5:47.928
"Carter, Emma",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",12,0,Coxswain,Finished,5:50.511
"Thornton, Sam",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",12,1,Bow,Finished,5:50.511
"Brown, Jake",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",12,2,2,Finished,5:50.511
"Finch, Adam",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",12,3,3,Finished,5:50.511
"Adey-Johnson, Benedict",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",12,4,4,Finished,5:50.511
"Miller, James",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",12,5,5,Finished,5:50.511
"Roe, Jack",IM1.8+,6/20/2015,8:58 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",12,6,6,Finished,5:50.511
