Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Rylands, Sam",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Lea RC,Lea RC,0,3,3,DNS,
"Hernandez, Emilio",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Lea RC,Lea RC,0,1,Bow,DNS,
"Wildy, Alex",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Lea RC,Lea RC,0,4,Stroke,DNS,
"Russell, Fraser",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Molesey BC,Molesey BC,0,2,2,DNS,
"Ayres, Oliver",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Molesey BC,Molesey BC,0,3,3,DNS,
"Witting, Benjamin",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Molesey BC,Molesey BC,0,1,Bow,DNS,
"Rae, Christopher",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Molesey BC,Molesey BC,0,4,Stroke,DNS,
"Schneider, Moritz",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Sport Imperial BC,Sport Imperial BC,1,2,2,Finished,05:57.2
"Davies, Jon",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Sport Imperial BC,Sport Imperial BC,1,3,3,Finished,05:57.2
"Dwan, Merlin",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Sport Imperial BC,Sport Imperial BC,1,1,Bow,Finished,05:57.2
"Hale, John",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Sport Imperial BC,Sport Imperial BC,1,4,Stroke,Finished,05:57.2
"Ciccarelli, John",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Kingston RC,Kingston RC,2,2,2,Finished,05:58.4
"Bedford-Payne, Hal",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Kingston RC,Kingston RC,2,3,3,Finished,05:58.4
"Taylor, Leon",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Kingston RC,Kingston RC,2,1,Bow,Finished,05:58.4
"Marsden, James",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Kingston RC,Kingston RC,2,4,Stroke,Finished,05:58.4
"Reeder, Matthew",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,London RC,London RC,3,2,2,Finished,05:59.1
"Parnell, Nicholas",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,London RC,London RC,3,3,3,Finished,05:59.1
"Cummings, Matthew",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,London RC,London RC,3,1,Bow,Finished,05:59.1
"Parnell, Dominic",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,London RC,London RC,3,4,Stroke,Finished,05:59.1
"McGow, Robert",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,4,2,2,Finished,06:01.1
"Kolodseike, Oliver",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,4,3,3,Finished,06:01.1
"Walsh, Conor",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,4,1,Bow,Finished,06:01.1
"Nagi, Michael",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,4,4,Stroke,Finished,06:01.1
"Bradley, Damien",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Worcester RC,Worcester RC,5,2,2,Finished,06:01.7
"Selby, Thomas",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Worcester RC,Worcester RC,5,3,3,Finished,06:01.7
"Woodman, Timothy",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Worcester RC,Worcester RC,5,1,Bow,Finished,06:01.7
"Hopkins, David",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Worcester RC,Worcester RC,5,4,Stroke,Finished,06:01.7
"Thomas, Andrew",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Agecroft,Agecroft,6,2,2,Finished,06:04.5
"Thornton, Sam",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Agecroft,Agecroft,6,3,3,Finished,06:04.5
"Jepson, Andrew",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Agecroft,Agecroft,6,1,Bow,Finished,06:04.5
"Rushton, Adam",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Agecroft,Agecroft,6,4,Stroke,Finished,06:04.5
"Bouch, Charlie",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Thames RC,Thames RC,7,2,2,Finished,06:04.8
"Wilson, Samuel",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Thames RC,Thames RC,7,3,3,Finished,06:04.8
"Nixon, Orlando",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Thames RC,Thames RC,7,1,Bow,Finished,06:04.8
"Downey, William",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Thames RC,Thames RC,7,4,Stroke,Finished,06:04.8
"Stirling, Robin",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Exeter RC,Exeter RC,8,2,2,Finished,06:05.1
"Shepherd, Harry William",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Exeter RC,Exeter RC,8,3,3,Finished,06:05.1
"Chrichard, Benjamin",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Exeter RC,Exeter RC,8,1,Bow,Finished,06:05.1
"Minchell, Paul",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Exeter RC,Exeter RC,8,4,Stroke,Finished,06:05.1
"Slater, Alex",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,9,2,2,Finished,06:08.8
"Stroud-Turp, Barnaby",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,9,3,3,Finished,06:08.8
"Mountain, Tom",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,9,1,Bow,Finished,06:08.8
"Patrick, George",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,9,4,Stroke,Finished,06:08.8
"Kessell, James",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Tyrian Club,Tyrian Club,10,2,2,Finished,06:14.8
"Matheson, Andy",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Tyrian Club,Tyrian Club,10,3,3,Finished,06:14.8
"Turner, George",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Tyrian Club,Tyrian Club,10,1,Bow,Finished,06:14.8
"Bubb-Humfryes, Julian",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Tyrian Club,Tyrian Club,10,4,Stroke,Finished,06:14.8
"O  Flaherty, Aidan",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Maidstone Invicta,Maidstone Invicta,11,2,2,Finished,06:16.8
"Hawke, Dan",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Maidstone Invicta,Maidstone Invicta,11,3,3,Finished,06:16.8
"Marlow, Alex",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Maidstone Invicta,Maidstone Invicta,11,1,Bow,Finished,06:16.8
"Shoebridge, Mason",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Maidstone Invicta,Maidstone Invicta,11,4,Stroke,Finished,06:16.8
"Jones, Toby",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Maidenhead RC,Maidenhead RC,12,2,2,Finished,06:18.0
"Wallis-Caddell, Tim",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Maidenhead RC,Maidenhead RC,12,3,3,Finished,06:18.0
"Gordon, Dan",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Maidenhead RC,Maidenhead RC,12,1,Bow,Finished,06:18.0
"McCoriston, Ross",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Maidenhead RC,Maidenhead RC,12,4,Stroke,Finished,06:18.0
"Cannon, M J",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Vesta RC,Vesta RC,13,2,2,Finished,06:37.7
"Hughes, Michael",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Vesta RC,Vesta RC,13,3,3,Finished,06:37.7
"McCormick, Alastair",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Vesta RC,Vesta RC,13,1,Bow,Finished,06:37.7
"Goulden, Richard Bevan",SEN.4-,18/06/2016,8:47 AM,Time Trial,TT 1,Vesta RC,Vesta RC,13,4,Stroke,Finished,06:37.7
"Richardson, Matthew",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Curlew,Curlew,0,1,Bow,DNS,
"Sunderland, Jamie",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Curlew,Curlew,0,2,Stroke,DNS,
"Boyes, Peter",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Nottingham Univ,Nottingham Univ,1,1,Bow,Finished,06:45.7
"Aldridge, William",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Nottingham Univ,Nottingham Univ,1,2,Stroke,Finished,06:45.7
"Dietert, Helge",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Cambridge 99,Cambridge 99,2,1,Bow,Finished,06:54.2
"Thorn, Nicholas",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Cambridge 99,Cambridge 99,2,2,Stroke,Finished,06:54.2
"Galavotti, Giovanni",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Putney Town RC,Putney Town RC,3,1,Bow,Finished,06:55.3
"Diserens, Sam",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Putney Town RC,Putney Town RC,3,2,Stroke,Finished,06:55.3
"Kerswell-Jensen, Peter",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Oxford City,Oxford City,4,1,Bow,Finished,06:55.8
"Nisbet, Malcolm",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Oxford City,Oxford City,4,2,Stroke,Finished,06:55.8
"Ross, Jonathan",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Pembroke Coll (O) BC,Pembroke Coll (O) BC,5,1,Bow,Finished,07:09.7
"Bowen, Dan",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Pembroke Coll (O) BC,Pembroke Coll (O) BC,5,2,Stroke,Finished,07:09.7
"Hunter, Gavin",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Cygnet RC,Cygnet RC,6,1,Bow,Finished,07:19.4
"De Groot, Bart Laurent",SEN.2-,18/06/2016,8:53 AM,Time Trial,TT 1,Cygnet RC,Cygnet RC,6,2,Stroke,Finished,07:19.4
"Langstone-Bolt, Alex",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,1,2,2,Finished,05:37.0
"Waller, Alexander",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,1,3,3,Finished,05:37.0
"Benzecry, Sebastian",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,1,4,4,Finished,05:37.0
"Woods, Casper",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,1,5,5,Finished,05:37.0
"Woodward-Fisher, Bertie",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,1,6,6,Finished,05:37.0
"Ambler, David",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,1,7,7,Finished,05:37.0
"Jacquemot, Alfred",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,1,1,Bow,Finished,05:37.0
"Saigau, Vlad",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,1,0,Coxswain,Finished,05:37.0
"Davidson, Frederick",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,1,8,Stroke,Finished,05:37.0
"Parkinson, Ryan",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,2,2,2,Finished,05:38.5
"Orr Burns, Russell",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,2,3,3,Finished,05:38.5
"Brown, Alastair",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,2,4,4,Finished,05:38.5
"Lambe, Henry",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,2,5,5,Finished,05:38.5
"Mellows, Ronan",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,2,6,6,Finished,05:38.5
"Stewart, Will",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,2,7,7,Finished,05:38.5
"Stoll, Felix",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,2,1,Bow,Finished,05:38.5
"Turner, Alexander",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,2,0,Coxswain,Finished,05:38.5
"Hanratty, Patrick",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,2,8,Stroke,Finished,05:38.5
"Gathercole, Callum",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Molesey BC,Molesey BC,3,2,2,Finished,05:39.4
"Broadest, Jonathan",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Molesey BC,Molesey BC,3,3,3,Finished,05:39.4
"Hetherington, William",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Molesey BC,Molesey BC,3,4,4,Finished,05:39.4
"Warren, Andy",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Molesey BC,Molesey BC,3,5,5,Finished,05:39.4
"Westall, Rhys",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Molesey BC,Molesey BC,3,6,6,Finished,05:39.4
"Knight, Samuel",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Molesey BC,Molesey BC,3,7,7,Finished,05:39.4
"Mould, Robin",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Molesey BC,Molesey BC,3,1,Bow,Finished,05:39.4
"Taylor, Eleanor",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Molesey BC,Molesey BC,3,0,Coxswain,Finished,05:39.4
"Turner, Andrew",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Molesey BC,Molesey BC,3,8,Stroke,Finished,05:39.4
"Gorner, Jonathan",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,4,2,2,Finished,05:41.2
"Barnaby, George",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,4,3,3,Finished,05:41.2
"Clark, Thomas",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,4,4,4,Finished,05:41.2
"Squizzoni, Jack",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,4,5,5,Finished,05:41.2
"Stroud, Harry",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,4,6,6,Finished,05:41.2
"Heslop, Alex",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,4,7,7,Finished,05:41.2
"Stapleton, Adam",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,4,1,Bow,Finished,05:41.2
"Almond, Emily",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,4,0,Coxswain,Finished,05:41.2
"Rosen, Harry",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,4,8,Stroke,Finished,05:41.2
"George, Patrick",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,5,2,2,Finished,05:41.3
"Bonthrone, Freddie",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,5,3,3,Finished,05:41.3
"McKirdy, Rory",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,5,4,4,Finished,05:41.3
"Thomas, Henry",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,5,5,5,Finished,05:41.3
"O Dwyer, Gavin",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,5,6,6,Finished,05:41.3
"Fox, Barnaby",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,5,7,7,Finished,05:41.3
"Lane Fox, Harry",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,5,1,Bow,Finished,05:41.3
"Shiels, Tomas",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,5,0,Coxswain,Finished,05:41.3
"Rowe, Matthew",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Royal Shrewsbury Sch,Royal Shrewsbury Sch,5,8,Stroke,Finished,05:41.3
"Edgerley, Joseph",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bath Univ,Bath Univ,6,2,2,Finished,05:44.6
"Jones, Henry",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bath Univ,Bath Univ,6,3,3,Finished,05:44.6
"Bright, Tom",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bath Univ,Bath Univ,6,4,4,Finished,05:44.6
"Gwenter, Luke",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bath Univ,Bath Univ,6,5,5,Finished,05:44.6
"Mapp, Thomas",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bath Univ,Bath Univ,6,6,6,Finished,05:44.6
"Williams, Jack",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bath Univ,Bath Univ,6,7,7,Finished,05:44.6
"Poat, Joshua",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bath Univ,Bath Univ,6,1,Bow,Finished,05:44.6
"Cameron Watt, Flora",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bath Univ,Bath Univ,6,0,Coxswain,Finished,05:44.6
"England, William",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Bath Univ,Bath Univ,6,8,Stroke,Finished,05:44.6
"King, James",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,7,2,2,Finished,05:45.6
"Burfeind, Hannes",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,7,3,3,Finished,05:45.6
"Adams, James",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,7,4,4,Finished,05:45.6
"Grimwood, Geoffrey",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,7,5,5,Finished,05:45.6
"Herreros-Symons, Ricardo",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,7,6,6,Finished,05:45.6
"Quarrington, James",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,7,7,7,Finished,05:45.6
"Fiddian, Guy",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,7,1,Bow,Finished,05:45.6
"Henfrey, Amy",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,7,0,Coxswain,Finished,05:45.6
"Swanson, Callan",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Cantabrigian,Cantabrigian,7,8,Stroke,Finished,05:45.6
"Taylor, Brennan",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Glasgow Univ BC,Glasgow Univ BC,8,2,2,Finished,05:46.5
"Mitchell, Stuart",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Glasgow Univ BC,Glasgow Univ BC,8,3,3,Finished,05:46.5
"Gallagher, Gerard",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Glasgow Univ BC,Glasgow Univ BC,8,4,4,Finished,05:46.5
"Sinclair, Calum",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Glasgow Univ BC,Glasgow Univ BC,8,5,5,Finished,05:46.5
"Nicholson, Aaron",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Glasgow Univ BC,Glasgow Univ BC,8,6,6,Finished,05:46.5
"McLaughlin, Iain",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Glasgow Univ BC,Glasgow Univ BC,8,7,7,Finished,05:46.5
"Almgren, Johan",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Glasgow Univ BC,Glasgow Univ BC,8,1,Bow,Finished,05:46.5
"Wallace, Megan",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Glasgow Univ BC,Glasgow Univ BC,8,0,Coxswain,Finished,05:46.5
"Mole, Matthew",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Glasgow Univ BC,Glasgow Univ BC,8,8,Stroke,Finished,05:46.5
"Galliano, Tom",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,9,2,2,Finished,05:47.8
"Dove, Christian",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,9,3,3,Finished,05:47.8
"Stracey, Edward",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,9,4,4,Finished,05:47.8
"Geller, Samuel",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,9,5,5,Finished,05:47.8
"Shakespeare, Yiana",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,9,6,6,Finished,05:47.8
"Bott, Hamish",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,9,7,7,Finished,05:47.8
"Swain, Adam",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,9,1,Bow,Finished,05:47.8
"Mathewson, Rachel",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,9,0,Coxswain,Finished,05:47.8
"McGarva, John Hedley",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,9,8,Stroke,Finished,05:47.8
"Mend‹_‹¤a, Salvador",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,London RC,London RC,10,2,2,Finished,05:48.7
"Piechowicz, Matthew",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,London RC,London RC,10,3,3,Finished,05:48.7
"Meredith, Joshua Scott",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,London RC,London RC,10,4,4,Finished,05:48.7
"Whateley, Thomas",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,London RC,London RC,10,5,5,Finished,05:48.7
"Bernard, Matthew",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,London RC,London RC,10,6,6,Finished,05:48.7
"Ives, Lachie",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,London RC,London RC,10,7,7,Finished,05:48.7
"Orozco, Luis",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,London RC,London RC,10,1,Bow,Finished,05:48.7
"Taylor, Jess",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,London RC,London RC,10,0,Coxswain,Finished,05:48.7
"Davidson, Jack",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,London RC,London RC,10,8,Stroke,Finished,05:48.7
"Piercy, Edward",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,City of Bristol RC,City of Bristol RC,11,2,2,Finished,05:49.6
"Acton, George",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,City of Bristol RC,City of Bristol RC,11,3,3,Finished,05:49.6
"Clark, Tom",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,City of Bristol RC,City of Bristol RC,11,4,4,Finished,05:49.6
"Lewis, Mark",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,City of Bristol RC,City of Bristol RC,11,5,5,Finished,05:49.6
"Wadsworth, James",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,City of Bristol RC,City of Bristol RC,11,6,6,Finished,05:49.6
"Japp, Will",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,City of Bristol RC,City of Bristol RC,11,7,7,Finished,05:49.6
"Butler, Alexander",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,City of Bristol RC,City of Bristol RC,11,1,Bow,Finished,05:49.6
"Haycock, Ashley",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,City of Bristol RC,City of Bristol RC,11,0,Coxswain,Finished,05:49.6
"Turner, Christopher",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,City of Bristol RC,City of Bristol RC,11,8,Stroke,Finished,05:49.6
"Clark, Chris",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,12,2,2,Finished,05:49.8
"Rolls, Edward",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,12,3,3,Finished,05:49.8
"Lambton-Heys, James",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,12,4,4,Finished,05:49.8
"Hodgson, Robert",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,12,5,5,Finished,05:49.8
"Saul, Andrew James",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,12,6,6,Finished,05:49.8
"Lowe, Christopher",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,12,7,7,Finished,05:49.8
"Hole, Thomas",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,12,1,Bow,Finished,05:49.8
"Thomas, Zoe",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,12,0,Coxswain,Finished,05:49.8
"Leech, Robert",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,12,8,Stroke,Finished,05:49.8
"Batchelor, James",IM1.8+,18/06/2016,8:57 AM,Time Trial,TT 1,Reading RC,Reading RC,13,2,2,Finished,05:53.4
